[2025-06-12 10:02:45] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/ledIntensityWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/ledIntensityWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":100,"min":0,"name":"LedIntensityWhenOff","object_id":"under_cabinet_lighting_switch_ledIntensityWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_ledIntensityWhenOff_zigbee2mqtt","value_template":"{{ value_json.ledIntensityWhenOff }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/singleTapBehavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/singleTapBehavior","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"SingleTapBehavior","object_id":"under_cabinet_lighting_switch_singleTapBehavior","options":["Old Behavior","New Behavior","Down Always Off"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_singleTapBehavior_zigbee2mqtt","value_template":"{{ value_json.singleTapBehavior }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/fanControlMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/fanControlMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"FanControlMode","object_id":"under_cabinet_lighting_switch_fanControlMode","options":["Disabled","Multi Tap","Cycle"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_fanControlMode_zigbee2mqtt","value_template":"{{ value_json.fanControlMode }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/lowLevelForFanControlMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/lowLevelForFanControlMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":254,"min":2,"name":"LowLevelForFanControlMode","object_id":"under_cabinet_lighting_switch_lowLevelForFanControlMode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_lowLevelForFanControlMode_zigbee2mqtt","value_template":"{{ value_json.lowLevelForFanControlMode }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/mediumLevelForFanControlMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/mediumLevelForFanControlMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":254,"min":2,"name":"MediumLevelForFanControlMode","object_id":"under_cabinet_lighting_switch_mediumLevelForFanControlMode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_mediumLevelForFanControlMode_zigbee2mqtt","value_template":"{{ value_json.mediumLevelForFanControlMode }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/highLevelForFanControlMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/highLevelForFanControlMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":254,"min":2,"name":"HighLevelForFanControlMode","object_id":"under_cabinet_lighting_switch_highLevelForFanControlMode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_highLevelForFanControlMode_zigbee2mqtt","value_template":"{{ value_json.highLevelForFanControlMode }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/ledColorForFanControlMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/ledColorForFanControlMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"LedColorForFanControlMode","object_id":"under_cabinet_lighting_switch_ledColorForFanControlMode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_ledColorForFanControlMode_zigbee2mqtt","value_template":"{{ value_json.ledColorForFanControlMode }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/auxSwitchUniqueScenes/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/auxSwitchUniqueScenes","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"AuxSwitchUniqueScenes","object_id":"under_cabinet_lighting_switch_auxSwitchUniqueScenes","options":["Disabled","Enabled"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_auxSwitchUniqueScenes_zigbee2mqtt","value_template":"{{ value_json.auxSwitchUniqueScenes }}"}'
[2025-06-12 10:02:57] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/bindingOffToOnSyncLevel/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/bindingOffToOnSyncLevel","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"BindingOffToOnSyncLevel","object_id":"under_cabinet_lighting_switch_bindingOffToOnSyncLevel","options":["Disabled","Enabled"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_bindingOffToOnSyncLevel_zigbee2mqtt","value_template":"{{ value_json.bindingOffToOnSyncLevel }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/localProtection/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/localProtection","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"LocalProtection","object_id":"under_cabinet_lighting_switch_localProtection","options":["Disabled","Enabled"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_localProtection_zigbee2mqtt","value_template":"{{ value_json.localProtection }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x9035eafffec6ed9b/remoteProtection/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"name":"RemoteProtection","object_id":"under_cabinet_lighting_switch_remoteProtection","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_remoteProtection_zigbee2mqtt","value_template":"{{ value_json.remoteProtection }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/onOffLedMode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/onOffLedMode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"OnOffLedMode","object_id":"under_cabinet_lighting_switch_onOffLedMode","options":["All","One"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_onOffLedMode_zigbee2mqtt","value_template":"{{ value_json.onOffLedMode }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x9035eafffec6ed9b/firmwareUpdateInProgressIndicator/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/firmwareUpdateInProgressIndicator","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","name":"FirmwareUpdateInProgressIndicator","object_id":"under_cabinet_lighting_switch_firmwareUpdateInProgressIndicator","options":["Disabled","Enabled"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_firmwareUpdateInProgressIndicator_zigbee2mqtt","value_template":"{{ value_json.firmwareUpdateInProgressIndicator }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed1ColorWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed1ColorWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed1ColorWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed1ColorWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed1ColorWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed1ColorWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed1ColorWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed1ColorWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed1ColorWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed1ColorWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed1ColorWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed1ColorWhenOff }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed1IntensityWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed1IntensityWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed1IntensityWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed1IntensityWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed1IntensityWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed1IntensityWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed1IntensityWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed1IntensityWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed1IntensityWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed1IntensityWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed1IntensityWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed1IntensityWhenOff }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed2ColorWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed2ColorWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed2ColorWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed2ColorWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed2ColorWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed2ColorWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed2ColorWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed2ColorWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed2ColorWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed2ColorWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed2ColorWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed2ColorWhenOff }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed2IntensityWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed2IntensityWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed2IntensityWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed2IntensityWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed2IntensityWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed2IntensityWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed2IntensityWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed2IntensityWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed2IntensityWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed2IntensityWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed2IntensityWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed2IntensityWhenOff }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed3ColorWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed3ColorWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed3ColorWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed3ColorWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed3ColorWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed3ColorWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed3ColorWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed3ColorWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":255,"min":0,"name":"DefaultLed3ColorWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed3ColorWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed3ColorWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed3ColorWhenOff }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed3IntensityWhenOn/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed3IntensityWhenOn","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed3IntensityWhenOn","object_id":"under_cabinet_lighting_switch_defaultLed3IntensityWhenOn","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed3IntensityWhenOn_zigbee2mqtt","value_template":"{{ value_json.defaultLed3IntensityWhenOn }}"}'
[2025-06-12 10:02:58] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x9035eafffec6ed9b/defaultLed3IntensityWhenOff/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Under Cabinet Lighting Switch/set/defaultLed3IntensityWhenOff","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0x9035eafffec6ed9b"],"manufacturer":"Inovelli","model":"2-in-1 switch + dimmer","model_id":"VZM31-SN","name":"Under Cabinet Lighting Switch","sw_version":"2.18","via_device":"zigbee2mqtt_bridge_0x7cc6b6fffe49ce98"},"entity_category":"config","max":101,"min":0,"name":"DefaultLed3IntensityWhenOff","object_id":"under_cabinet_lighting_switch_defaultLed3IntensityWhenOff","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Under Cabinet Lighting Switch","unique_id":"0x9035eafffec6ed9b_defaultLed3IntensityWhenOff_zigbee2mqtt","value_template":"{{ value_json.defaultLed3IntensityWhenOff }}"}'
